data_id,treat,age,education,married,black,hispanic,white,nodegree,re75,re78,age_level,education_level,race,propensity_score,iptw,increased_earning_75_to_78,employed_in_78
PSID,0.0,19.0,14.0,0.0,0.0,0.0,1,0.0,3222.5806,0.0,0,3,white,0.5384711749965206,2.1667119057893323,0,0
PSID,0.0,26.0,17.0,1.0,0.0,0.0,1,0.0,12532.258,23643.625,1,3,white,0.5571347706788017,2.258023285171315,1,1
PSID,0.0,18.0,12.0,1.0,0.0,0.0,1,0.0,11100.0,20688.172,0,1,white,0.5325943167272205,2.1394690646420673,1,1
PSID,0.0,23.0,15.0,1.0,0.0,0.0,1,0.0,2506.4517,9974.654,0,3,white,0.5473661987641267,2.2092914786072,1,1
PSID,0.0,24.0,12.0,0.0,1.0,0.0,0,0.0,4654.839,11821.813,0,1,black,0.5258078927141483,2.1088499463302575,1,1
PSID,0.0,27.0,12.0,1.0,0.0,0.0,1,0.0,0.0,5910.9062,1,1,white,0.5352132566313685,2.1515243587893824,1,1
PSID,0.0,29.0,17.0,1.0,0.0,0.0,1,0.0,15217.742,24382.488,1,3,white,0.5580256831046194,2.2625749093848575,1,1
PSID,0.0,22.0,12.0,0.0,1.0,0.0,0,0.0,17133.387,11821.813,0,1,black,0.5252652012120183,2.1064392215465197,0,1
PSID,0.0,27.0,12.0,1.0,0.0,0.0,1,0.0,254.22581,1090.5623,1,1,white,0.5352142815721013,2.1515291033089863,1,1
PSID,0.0,27.0,15.0,1.0,0.0,0.0,1,0.0,4654.839,19210.445,1,3,white,0.5485532211378311,2.2151005319395796,1,1
PSID,0.0,20.0,12.0,0.0,1.0,0.0,0,0.0,8951.613,13299.539,0,1,black,0.5246389441226003,2.103664125691251,1,1
PSID,0.0,27.0,12.0,1.0,1.0,0.0,0,0.0,1994.4194,17732.719,1,1,black,0.5299788634010916,2.127563894755967,1,1
PSID,0.0,23.0,12.0,1.0,1.0,0.0,0,0.0,2864.516,8866.359,0,1,black,0.5287971449697484,2.1222282278739573,1,1
PSID,0.0,23.0,12.0,1.0,1.0,0.0,0,0.0,11637.097,9752.995,0,1,black,0.528832571053761,2.1223877937328766,0,1
PSID,0.0,22.0,12.0,1.0,0.0,0.0,1,0.0,15396.774,39898.617,0,1,white,0.5337957477056688,2.1449825802289437,1,1
PSID,0.0,31.0,12.0,1.0,1.0,0.0,0,0.0,18440.322,24973.578,2,1,black,0.5312301327527417,2.133242919115656,1,1
PSID,0.0,26.0,17.0,0.0,0.0,0.0,1,0.0,11637.097,9457.45,1,3,white,0.5538691071264107,2.241494628535731,0,1
PSID,0.0,20.0,12.0,1.0,0.0,0.0,1,0.0,0.0,4433.1797,0,1,white,0.5331416378562749,2.141977269954402,1,1
PSID,0.0,30.0,17.0,1.0,0.0,0.0,1,0.0,4296.7744,22476.22,2,3,white,0.5582753462864706,2.2638537188112835,1,1
PSID,0.0,42.0,16.0,0.0,0.0,0.0,1,0.0,17903.227,16254.992,3,3,white,0.5541761676613958,2.243038454795969,0,1
PSID,0.0,21.0,14.0,1.0,0.0,0.0,1,0.0,9309.678,23052.535,0,3,white,0.5423676476796085,2.1851601944870658,1,1
PSID,0.0,25.0,16.0,1.0,0.0,0.0,1,0.0,2954.0322,0.0,1,3,white,0.552384271013233,2.2340591164292243,0,0
PSID,0.0,27.0,15.0,1.0,0.0,0.0,1,0.0,0.0,0.0,1,3,white,0.548534538761967,2.2150088674729314,0,0
PSID,0.0,26.0,17.0,1.0,0.0,0.0,1,0.0,19693.549,26599.078,1,3,white,0.5571634072367945,2.2581693029481014,1,1
PSID,0.0,29.0,16.0,1.0,0.0,0.0,1,0.0,17187.098,23643.625,1,3,white,0.5536172683009111,2.2402300290462627,1,1
PSID,0.0,20.0,12.0,0.0,0.0,0.0,1,0.0,716.129,0.0,0,1,white,0.5298548571370861,2.1270027249682393,0,0
PSID,0.0,52.0,12.0,1.0,0.0,0.0,1,0.0,0.0,0.0,3,1,white,0.5426014898487801,2.1862773441684173,0,0
PSID,0.0,23.0,17.0,0.0,0.0,0.0,1,0.0,2148.3872,33987.71,0,3,white,0.5529492725687174,2.2368826145209946,1,1
PSID,0.0,21.0,14.0,1.0,0.0,0.0,1,0.0,7161.2905,17141.629,0,3,white,0.5423590054810596,2.1851189294157805,1,1
PSID,0.0,24.0,16.0,0.0,0.0,0.0,1,0.0,8951.613,17732.719,0,3,white,0.5488451046633215,2.216533634759168,1,1
PSID,0.0,30.0,17.0,1.0,0.0,0.0,1,0.0,12084.677,5172.043,2,3,white,0.5583064718990285,2.264013249864506,0,1
PSID,0.0,25.0,17.0,0.0,0.0,0.0,1,0.0,17414.469,5030.181,1,3,white,0.5535983437666426,2.2401350578261474,0,1
PSID,0.0,21.0,12.0,1.0,0.0,0.0,1,0.0,6803.2256,7388.633,0,1,white,0.5334650962744281,2.1434623476493972,1,1
PSID,0.0,28.0,12.0,1.0,0.0,0.0,1,0.0,10741.935,9014.132,1,1,white,0.5355524084681138,2.1530954584169613,0,1
PSID,0.0,20.0,12.0,1.0,0.0,0.0,1,0.0,6266.129,15244.227,0,1,white,0.5331669148931776,2.1420932489632274,1,1
PSID,0.0,36.0,16.0,0.0,0.0,0.0,1,0.0,4833.871,5319.816,2,3,white,0.5523600541774909,2.2339382562531713,1,1
PSID,0.0,19.0,12.0,0.0,1.0,0.0,0,0.0,8056.4517,12117.358,0,1,black,0.5243387037538781,2.102336279810685,1,1
PSID,0.0,21.0,12.0,1.0,1.0,0.0,0,0.0,3043.5483,10048.541,0,1,black,0.5282051295649465,2.119565223500365,1,1
PSID,0.0,47.0,12.0,1.0,0.0,0.0,1,0.0,9513.774,5319.816,3,1,white,0.5411635225402,2.179425675866437,0,1
PSID,0.0,24.0,16.0,1.0,0.0,0.0,1,0.0,4833.871,33987.71,0,3,white,0.5520977151456506,2.232629825331621,1,1
PSID,0.0,24.0,12.0,1.0,1.0,0.0,0,0.0,8951.613,17732.719,0,1,black,0.5291180633840298,2.12367458218206,1,1
PSID,0.0,25.0,17.0,1.0,0.0,0.0,1,0.0,10562.903,30101.29,1,3,white,0.556833421675958,2.2564878510960344,1,1
PSID,0.0,21.0,16.0,1.0,0.0,0.0,1,0.0,10562.903,16993.855,0,3,white,0.5512381991751824,2.228353657022533,1,1
PSID,0.0,31.0,12.0,1.0,1.0,0.0,0,0.0,11064.194,15959.447,2,1,black,0.5312003631523351,2.1331074544431594,1,1
PSID,0.0,26.0,14.0,1.0,0.0,0.0,1,0.0,13427.419,31032.258,1,3,white,0.543859829248339,2.1923085580297106,1,1
PSID,0.0,22.0,12.0,0.0,1.0,0.0,0,0.0,10367.758,5763.134,0,1,black,0.5252378586228645,2.1063179071088416,0,1
PSID,0.0,20.0,13.0,0.0,1.0,0.0,0,0.0,12532.258,14777.266,0,2,black,0.5291125239797778,2.1236495997975005,1,1
PSID,0.0,20.0,13.0,1.0,0.0,1.0,0,0.0,10025.806,27337.941,0,2,hispanic,0.5264330974578391,2.1116340576841126,1,1
PSID,0.0,27.0,14.0,1.0,0.0,0.0,1,0.0,0.0,26007.988,1,3,white,0.5441008805708489,2.1934677155159648,1,1
PSID,0.0,26.0,12.0,0.0,0.0,0.0,1,0.0,11637.097,10344.086,1,1,white,0.5316761934695804,2.1352747523311004,0,1
PSID,0.0,23.0,17.0,1.0,0.0,0.0,1,0.0,5370.968,0.0,0,3,white,0.5562255852338768,2.253397146671958,0,0
PSID,0.0,23.0,12.0,0.0,1.0,0.0,0,0.0,12532.258,14186.175,0,1,black,0.5255431746013545,2.107673336050726,1,1
PSID,0.0,22.0,12.0,0.0,1.0,0.0,0,0.0,4475.8066,0.0,0,1,black,0.5252140467929985,2.106212269435046,0,0
PSID,0.0,21.0,12.0,0.0,1.0,0.0,0,0.0,11458.065,11208.556,0,1,black,0.5249456785728607,2.105022425637219,0,1
PSID,0.0,21.0,12.0,1.0,0.0,0.0,1,0.0,12532.258,25121.352,0,1,white,0.5334882047115438,2.1435685230245345,1,1
PSID,0.0,28.0,14.0,1.0,0.0,0.0,1,0.0,7877.4194,13742.857,1,3,white,0.5444275526641862,2.1950405601743403,1,1
PSID,0.0,27.0,12.0,1.0,1.0,0.0,0,0.0,0.0,8275.269,1,1,black,0.5299708115969416,2.127527448662363,1,1
PSID,0.0,25.0,14.0,0.0,0.0,0.0,1,0.0,1790.3226,0.0,1,3,white,0.5402383651265178,2.175040116766553,0,0
PSID,0.0,30.0,12.0,1.0,0.0,0.0,1,0.0,3222.5806,3250.9985,2,1,white,0.5361137147518054,2.1557007219236213,1,1
PSID,0.0,27.0,13.0,1.0,1.0,0.0,0,0.0,4096.2583,24514.006,1,2,black,0.5344408203363821,2.14795463967123,1,1
PSID,0.0,22.0,13.0,0.0,0.0,0.0,1,0.0,6266.129,17363.287,0,2,white,0.5349226802997079,2.1501801047714517,1,1
PSID,0.0,23.0,16.0,1.0,0.0,0.0,1,0.0,14143.548,22165.898,0,3,white,0.5518409049471282,2.231350453530402,1,1
PSID,0.0,24.0,12.0,1.0,1.0,0.0,0,0.0,14322.581,26599.078,0,1,black,0.5291397512392436,2.1237723987783452,1,1
PSID,0.0,19.0,13.0,0.0,0.0,0.0,1,0.0,15217.742,17732.719,0,2,white,0.5340710177035916,2.146249832048081,1,1
PSID,0.0,21.0,14.0,1.0,0.0,0.0,1,0.0,11407.935,17141.629,0,3,white,0.5423760881972897,2.1852004980699467,1,1
PSID,0.0,29.0,17.0,1.0,0.0,0.0,1,0.0,7161.2905,8866.359,1,3,white,0.5579934799167487,2.2624100653801476,1,1
PSID,0.0,27.0,16.0,1.0,0.0,0.0,1,0.0,11637.097,25121.352,1,3,white,0.5530071269388492,2.2371721346510043,1,1
PSID,0.0,28.0,15.0,1.0,0.0,0.0,1,0.0,15217.742,9161.905,1,3,white,0.5488901248976171,2.216754842205665,0,1
PSID,0.0,26.0,12.0,1.0,0.0,0.0,1,0.0,0.0,2955.4531,1,1,white,0.5349173838403595,2.150155618064959,1,1
PSID,0.0,54.0,12.0,1.0,0.0,0.0,1,0.0,0.0,0.0,3,1,white,0.543191783085914,2.1891024788375786,0,0
PSID,0.0,28.0,15.0,0.0,1.0,0.0,0,0.0,0.0,12708.449,1,3,black,0.5403297207011075,2.1754723875671056,1,1
PSID,0.0,27.0,15.0,1.0,0.0,0.0,1,0.0,10741.935,18471.582,1,3,white,0.5485776517241184,2.215220411260768,1,1
PSID,0.0,26.0,13.0,0.0,0.0,0.0,1,0.0,5729.032,9605.223,1,2,white,0.5361038557087598,2.155654907474693,1,1
PSID,0.0,21.0,12.0,1.0,0.0,0.0,1,0.0,7934.7095,0.0,0,1,white,0.5334696601997575,2.143483316493793,0,0
PSID,0.0,53.0,14.0,1.0,1.0,0.0,0,0.0,8421.678,8127.496,3,3,black,0.5465802931294579,2.205462146543874,0,1
PSID,0.0,21.0,13.0,1.0,0.0,0.0,1,0.0,12743.516,11082.949,0,2,white,0.5379382758749502,2.164213021309174,0,1
PSID,0.0,22.0,13.0,0.0,0.0,0.0,1,0.0,3759.6775,16254.992,0,2,white,0.5349125743562936,2.1501333832363785,1,1
PSID,0.0,27.0,16.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,3,white,0.5496925317598306,2.220704897273999,0,0
PSID,0.0,37.0,15.0,1.0,0.0,1.0,0,0.0,179.03226,11821.813,2,3,hispanic,0.540328898845797,2.1754684979957797,1,1
PSID,0.0,33.0,13.0,0.0,0.0,0.0,1,0.0,3580.6453,16254.992,2,2,white,0.5381650625015718,2.1652757702061103,1,1
PSID,0.0,19.0,12.0,0.0,1.0,0.0,0,0.0,3759.6775,3694.3164,0,1,black,0.5243213356036641,2.1022595185534727,0,1
PSID,0.0,28.0,12.0,1.0,0.0,0.0,1,0.0,4475.8066,15663.902,1,1,white,0.5355271480796429,2.1529783621701735,1,1
PSID,0.0,32.0,12.0,1.0,1.0,0.0,0,0.0,5370.968,8866.359,2,1,black,0.5314735536414849,2.134351236247618,1,1
PSID,0.0,24.0,12.0,0.0,0.0,0.0,1,0.0,5370.968,5910.9062,0,1,white,0.5310585746623946,2.13246249098183,1,1
PSID,0.0,22.0,12.0,0.0,0.0,0.0,1,0.0,7497.871,17732.719,0,1,white,0.5304747408088066,2.129810868370756,1,1
PSID,0.0,20.0,12.0,1.0,1.0,0.0,0,0.0,8951.613,20688.172,0,1,black,0.5279325940582319,2.118341549137487,1,1
PSID,0.0,23.0,12.0,1.0,0.0,0.0,1,0.0,8951.613,12058.249,0,1,white,0.5340657199942068,2.1462254290188016,1,1
PSID,0.0,27.0,12.0,1.0,1.0,0.0,0,0.0,8951.613,2210.679,1,1,black,0.5300069506461351,2.1276910400585196,0,1
PSID,0.0,23.0,12.0,1.0,1.0,0.0,0,0.0,12532.258,21870.354,0,1,black,0.528836185943763,2.122404077238076,1,1
PSID,0.0,19.0,12.0,1.0,0.0,1.0,0,0.0,12532.258,13299.539,0,1,hispanic,0.521684907909097,2.0906720622772066,1,1
PSID,0.0,27.0,14.0,0.0,0.0,0.0,1,0.0,14322.581,16254.992,1,3,white,0.5408795658036953,2.178077745004992,1,1
PSID,0.0,22.0,16.0,1.0,0.0,0.0,1,0.0,16112.903,16254.992,0,3,white,0.5515546422806059,2.229926083047403,1,1
PSID,0.0,42.0,12.0,1.0,0.0,0.0,1,0.0,16112.903,15516.129,3,1,white,0.5397131346862366,2.172558192201141,0,1
PSID,0.0,20.0,13.0,0.0,0.0,0.0,1,0.0,17491.451,2216.5898,0,2,white,0.5343761293434114,2.147656215713068,0,1
PSID,0.0,29.0,13.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,2,white,0.5369680099141174,2.1596779950657865,0,0
PSID,0.0,23.0,12.0,1.0,1.0,0.0,0,0.0,13427.419,4433.1797,0,1,black,0.5288398008299029,2.122420360975742,0,1
PSID,0.0,19.0,12.0,1.0,0.0,0.0,1,0.0,9309.678,11963.674,0,1,white,0.5328831545242444,2.140791987455529,1,1
PSID,0.0,21.0,12.0,1.0,1.0,0.0,0,0.0,13092.629,10583.478,0,1,black,0.5282457159826697,2.119747575971698,0,1
PSID,0.0,26.0,12.0,1.0,0.0,0.0,1,0.0,13606.452,11969.585,1,1,white,0.534972244231101,2.1504092768539214,0,1
PSID,0.0,21.0,16.0,0.0,0.0,0.0,1,0.0,22379.031,27337.941,0,3,white,0.5480153615446419,2.2124645727285457,1,1
PSID,0.0,24.0,12.0,1.0,1.0,0.0,0,0.0,15416.468,8335.855,0,1,black,0.529144168317427,2.123792321795324,0,1
PSID,0.0,29.0,12.0,1.0,0.0,0.0,1,0.0,5908.0645,14481.72,1,1,white,0.5358287429919719,2.1543772581823273,1,1
PSID,0.0,26.0,12.0,1.0,1.0,0.0,0,0.0,8593.549,10344.086,1,1,black,0.5297092301651454,2.126344092084044,1,1
PSID,0.0,23.0,14.0,1.0,1.0,0.0,0,0.0,10398.194,13003.994,0,3,black,0.5377318341123821,2.163246517483772,1,1
PSID,0.0,25.0,12.0,0.0,0.0,0.0,1,0.0,9130.6455,15811.674,1,1,white,0.5313699248595647,2.1338792643650284,1,1
PSID,0.0,21.0,12.0,1.0,0.0,0.0,1,0.0,5729.032,18096.24,0,1,white,0.5334607634250143,2.143442440857324,1,1
PSID,0.0,25.0,12.0,0.0,1.0,0.0,0,0.0,6266.129,10344.086,1,1,black,0.5261109373200445,2.11019852271914,1,1
PSID,0.0,22.0,12.0,1.0,0.0,0.0,1,0.0,9939.871,15486.575,0,1,white,0.5337737387493816,2.1448813228958232,1,1
PSID,0.0,22.0,12.0,1.0,0.0,0.0,1,0.0,10741.935,19653.764,0,1,white,0.5337769736657665,2.144896205283314,1,1
PSID,0.0,23.0,12.0,1.0,1.0,0.0,0,0.0,12174.194,18471.582,0,1,black,0.5288347399921456,2.122397563825758,1,1
PSID,0.0,18.0,12.0,0.0,0.0,0.0,1,0.0,14322.581,22165.898,0,1,white,0.5293172052313557,2.124573090655528,1,1
PSID,0.0,27.0,12.0,0.0,1.0,0.0,0,0.0,14322.581,19210.445,1,1,black,0.5267364983744399,2.1129877891813154,1,1
PSID,0.0,21.0,12.0,0.0,1.0,0.0,0,0.0,14859.677,5578.418,0,1,black,0.5249594266588941,2.105083346811186,0,1
PSID,0.0,25.0,12.0,1.0,0.0,0.0,1,0.0,16112.903,26599.078,1,1,white,0.5346864578232675,2.149088537853442,1,1
PSID,0.0,21.0,13.0,1.0,0.0,0.0,1,0.0,17903.227,28224.578,0,2,white,0.5379590612071038,2.1643103804016746,1,1
PSID,0.0,27.0,12.0,1.0,0.0,0.0,1,0.0,44758.066,0.0,1,1,white,0.53539370016471,2.152359966609396,0,0
PSID,0.0,23.0,12.0,1.0,0.0,0.0,1,0.0,7161.2905,10416.495,0,1,white,0.5340584997530371,2.1461921710557443,1,1
PSID,0.0,21.0,12.0,1.0,0.0,0.0,1,0.0,14995.742,17732.719,0,1,white,0.5334981412982134,2.143614181480152,1,1
PSID,0.0,23.0,14.0,1.0,1.0,0.0,0,0.0,12532.258,8866.359,0,3,black,0.5377404315112663,2.1632867509250318,0,1
PSID,0.0,23.0,16.0,0.0,1.0,0.0,0,0.0,16490.66,19210.445,0,3,black,0.5433605381853012,2.189911480768592,1,1
PSID,0.0,31.0,17.0,1.0,0.0,0.0,1,0.0,29465.129,39817.344,2,3,white,0.5586691959936568,2.265874013148711,1,1
PSID,0.0,27.0,12.0,1.0,1.0,0.0,0,0.0,5370.968,6649.7695,1,1,black,0.5299924950631899,2.1276256006474714,1,1
PSID,0.0,21.0,12.0,1.0,1.0,0.0,0,0.0,7161.2905,7388.633,0,1,black,0.5282217604252802,2.119639941217808,1,1
PSID,0.0,23.0,12.0,1.0,1.0,0.0,0,0.0,8271.29,10403.195,0,1,black,0.5288189790375462,2.1223265698549545,1,1
PSID,0.0,19.0,12.0,1.0,0.0,0.0,1,0.0,5550.0,11526.267,0,1,white,0.5328679871804268,2.1407224779224108,1,1
PSID,0.0,46.0,12.0,1.0,0.0,0.0,1,0.0,8504.032,10376.596,3,1,white,0.5408641245063431,2.178004493604019,1,1
PSID,0.0,24.0,12.0,1.0,0.0,0.0,1,0.0,2864.516,2216.5898,0,1,white,0.53433711607721,2.1474762849379396,0,1
PSID,0.0,20.0,13.0,0.0,0.0,1.0,0,0.0,0.0,8275.269,0,2,hispanic,0.5230979004232498,2.0968664237114876,1,1
PSID,0.0,24.0,17.0,1.0,0.0,0.0,1,0.0,5370.968,22904.762,0,3,white,0.55651914087187,2.2548887498007693,1,1
PSID,0.0,23.0,12.0,1.0,0.0,0.0,1,0.0,9130.6455,11821.813,0,1,white,0.5340664420170369,2.146228754865871,1,1
PSID,0.0,34.0,12.0,1.0,0.0,0.0,1,0.0,9166.451,23475.164,2,1,white,0.5373205947224166,2.1613237775302583,1,1
PSID,0.0,35.0,12.0,1.0,0.0,0.0,1,0.0,9313.258,11821.813,2,1,white,0.5376168517050042,2.162708575534007,1,1
PSID,0.0,23.0,12.0,0.0,0.0,0.0,1,0.0,11834.032,16846.082,0,1,white,0.5307884632373244,2.131234894392194,1,1
PSID,0.0,21.0,14.0,0.0,1.0,0.0,0,0.0,5370.968,9900.768,0,3,black,0.533834090372343,2.1451590074416527,1,1
PSID,0.0,21.0,12.0,1.0,0.0,1.0,0,0.0,8772.581,10512.547,0,1,hispanic,0.5222632258692592,2.093202897808183,1,1
PSID,0.0,26.0,12.0,1.0,0.0,0.0,1,0.0,0.0,13299.539,1,1,white,0.5349173838403595,2.150155618064959,1,1
PSID,0.0,23.0,13.0,1.0,0.0,0.0,1,0.0,8593.549,23643.625,0,2,white,0.5385127545782635,2.1669071245644855,1,1
PSID,0.0,27.0,12.0,1.0,0.0,1.0,0,0.0,11279.032,14038.402,1,1,hispanic,0.5240535421555792,2.101076672634643,1,1
PSID,0.0,50.0,12.0,1.0,0.0,1.0,0,0.0,9846.774,13299.539,3,1,hispanic,0.5308657342871869,2.1315859298415933,1,1
PSID,0.0,27.0,12.0,1.0,1.0,0.0,0,0.0,0.0,11821.813,1,1,black,0.5299708115969416,2.127527448662363,1,1
PSID,0.0,25.0,12.0,1.0,0.0,0.0,1,0.0,2685.484,25121.352,1,1,white,0.534632314955587,2.1488385036974877,1,1
PSID,0.0,21.0,12.0,1.0,1.0,0.0,0,0.0,4296.7744,14777.266,0,1,black,0.5282101911414067,2.1195879631637484,1,1
PSID,0.0,21.0,13.0,1.0,0.0,0.0,1,0.0,8593.549,28787.592,0,2,white,0.537921558089427,2.164134721077362,1,1
PSID,0.0,33.0,12.0,0.0,1.0,0.0,0,0.0,8951.613,0.0,2,1,black,0.5284933710912931,2.120860956535184,0,0
PSID,0.0,19.0,12.0,1.0,0.0,0.0,1,0.0,9846.774,20688.172,0,1,white,0.5328853212814906,2.1408019177291058,1,1
PSID,0.0,20.0,12.0,1.0,0.0,0.0,1,0.0,10204.839,29258.986,0,1,white,0.5331828032275058,2.142166156075341,1,1
PSID,0.0,22.0,12.0,1.0,1.0,0.0,0,0.0,10741.935,11162.747,0,1,black,0.5285325991292348,2.1210374209395484,1,1
PSID,0.0,32.0,12.0,1.0,0.0,0.0,1,0.0,11458.065,11821.813,2,1,white,0.5367384199340944,2.1586076701153067,1,1
PSID,0.0,24.0,13.0,1.0,0.0,0.0,1,0.0,11458.065,11526.267,0,2,white,0.538819848433056,2.1683500397888262,1,1
PSID,0.0,29.0,12.0,1.0,1.0,0.0,0,0.0,12532.258,19210.445,1,1,black,0.5306138903688425,2.1304422510197365,1,1
PSID,0.0,23.0,12.0,1.0,1.0,0.0,0,0.0,12532.258,11821.813,0,1,black,0.528836185943763,2.122404077238076,0,1
PSID,0.0,26.0,14.0,1.0,0.0,0.0,1,0.0,13427.419,20688.172,1,3,white,0.543859829248339,2.1923085580297106,1,1
PSID,0.0,20.0,12.0,1.0,0.0,0.0,1,0.0,13427.419,10713.518,0,1,white,0.533195802722418,2.1422258108046885,0,1
PSID,0.0,27.0,12.0,1.0,1.0,0.0,0,0.0,14322.581,11821.813,1,1,black,0.5300286339248943,2.1277892062900507,0,1
PSID,0.0,24.0,12.0,1.0,1.0,0.0,0,0.0,14322.581,33987.71,0,1,black,0.5291397512392436,2.1237723987783452,1,1
PSID,0.0,24.0,17.0,0.0,0.0,0.0,1,0.0,16112.903,36943.164,0,3,white,0.5532991929343256,2.2386348629385373,1,1
PSID,0.0,21.0,13.0,0.0,0.0,0.0,1,0.0,16112.903,20688.172,0,2,white,0.5346664880922845,2.148996309980612,1,1
PSID,0.0,25.0,12.0,1.0,1.0,0.0,0,0.0,21483.871,6649.7695,1,1,black,0.5294649811737173,2.1252403327905993,0,1
PSID,0.0,30.0,12.0,1.0,1.0,0.0,0,0.0,25064.516,29554.531,2,1,black,0.5309606830763184,2.1320174320540213,1,1
PSID,0.0,26.0,12.0,0.0,1.0,0.0,0,0.0,10741.935,15619.57,1,1,black,0.5264255367156869,2.1116003448852445,1,1
PSID,0.0,22.0,12.0,0.0,0.0,0.0,1,0.0,14322.581,14777.266,0,1,white,0.530502289880287,2.1299358408905107,1,1
PSID,0.0,47.0,12.0,1.0,0.0,0.0,1,0.0,10523.516,11283.92,3,1,white,0.5411675860076388,2.179444977086227,1,1
PSID,0.0,22.0,12.0,0.0,0.0,0.0,1,0.0,15754.839,19949.309,0,1,white,0.5305080714022047,2.12996206982012,1,1
PSID,0.0,31.0,12.0,1.0,1.0,0.0,0,0.0,8951.613,9605.223,2,1,black,0.5311918368643516,2.133068659281542,1,1
PSID,0.0,35.0,12.0,1.0,0.0,0.0,1,0.0,9309.678,11821.813,2,1,white,0.5376168372820591,2.1627085080734476,1,1
PSID,0.0,49.0,12.0,1.0,0.0,0.0,1,0.0,11082.097,6537.4624,3,1,white,0.5417604147574017,2.1822645450208897,0,1
PSID,0.0,25.0,13.0,0.0,1.0,0.0,0,0.0,15396.774,12486.79,1,2,black,0.5306054619844259,2.1304039970887367,0,1
PSID,0.0,23.0,12.0,1.0,0.0,0.0,1,0.0,10562.903,9221.014,0,1,white,0.5340722181962116,2.1462553619975386,0,1
PSID,0.0,25.0,17.0,1.0,0.0,0.0,1,0.0,22004.855,49429.953,1,3,white,0.5568791819252998,2.2567208743314393,1,1
PSID,0.0,23.0,16.0,1.0,0.0,0.0,1,0.0,26854.84,11821.813,0,3,white,0.5518918534835986,2.231604151305914,0,1
PSID,0.0,34.0,17.0,0.0,0.0,0.0,1,0.0,7161.2905,5910.9062,2,3,white,0.5562010509972982,2.2532725736444053,0,1
PSID,0.0,21.0,12.0,1.0,0.0,0.0,1,0.0,8056.4517,12117.358,0,1,white,0.5334701512551254,2.1434855726602344,1,1
PSID,0.0,27.0,12.0,0.0,1.0,0.0,0,0.0,3222.5806,8866.359,1,1,black,0.5266916525446621,2.1127875841960755,1,1
PSID,0.0,23.0,12.0,1.0,0.0,0.0,1,0.0,5370.968,11821.813,0,1,white,0.53405127949927,2.14615891406538,1,1
PSID,0.0,23.0,12.0,1.0,0.0,0.0,1,0.0,7161.2905,16993.855,0,1,white,0.5340584997530371,2.1461921710557443,1,1
PSID,0.0,32.0,17.0,0.0,0.0,0.0,1,0.0,7161.2905,0.0,2,3,white,0.5556138154283462,2.250294979273276,0,0
PSID,0.0,27.0,12.0,1.0,1.0,0.0,0,0.0,8951.613,7536.4053,1,1,black,0.5300069506461351,2.1276910400585196,0,1
PSID,0.0,24.0,12.0,0.0,1.0,0.0,0,0.0,9309.678,8275.269,0,1,black,0.5258267025811115,2.1089336017936753,0,1
PSID,0.0,34.0,12.0,1.0,0.0,0.0,1,0.0,11637.097,14186.175,2,1,white,0.5373305493271429,2.1613702796795997,1,1
PSID,0.0,29.0,12.0,1.0,0.0,0.0,1,0.0,12532.258,25860.215,1,1,white,0.5358554445207545,2.15450119622208,1,1
PSID,0.0,28.0,14.0,1.0,0.0,0.0,1,0.0,13427.419,0.0,1,3,white,0.54444986213772,2.1951480570121475,0,0
PSID,0.0,18.0,12.0,0.0,0.0,0.0,1,0.0,14322.581,21427.035,0,1,white,0.5293172052313557,2.124573090655528,1,1
PSID,0.0,20.0,12.0,0.0,1.0,0.0,0,0.0,16372.5,29554.531,0,1,black,0.5246689384536698,2.103796871062529,1,1
PSID,0.0,25.0,13.0,1.0,0.0,0.0,1,0.0,16739.516,18966.621,1,2,white,0.5391366456031021,2.169840562195785,1,1
PSID,0.0,23.0,12.0,1.0,1.0,0.0,0,0.0,20481.29,29391.982,0,1,black,0.528868286031444,2.122548685115138,1,1
PSID,0.0,26.0,17.0,1.0,0.0,0.0,1,0.0,29182.258,35465.438,1,3,white,0.5572013500887465,2.258362802597573,1,1
PSID,0.0,24.0,12.0,0.0,0.0,0.0,1,0.0,15754.839,20132.547,0,1,white,0.5311004847508941,2.132653089796315,1,1
PSID,0.0,23.0,12.0,1.0,0.0,0.0,1,0.0,10204.839,31032.258,0,1,white,0.5340707741526928,2.146248710158647,1,1
PSID,0.0,23.0,16.0,0.0,0.0,0.0,1,0.0,18798.387,20924.607,0,3,white,0.5485901099815068,2.2152815481269856,1,1
PSID,0.0,26.0,12.0,1.0,1.0,0.0,0,0.0,1074.1935,8866.359,1,1,black,0.5296788712181569,2.1262068378472674,1,1
PSID,0.0,46.0,12.0,1.0,0.0,0.0,1,0.0,7161.2905,17732.719,3,1,white,0.5408587204135923,2.1779788584916506,1,1
PSID,0.0,23.0,12.0,1.0,1.0,0.0,0,0.0,7812.968,14777.266,0,1,black,0.5288171282075977,2.122318233249761,1,1
PSID,0.0,41.0,12.0,1.0,0.0,0.0,1,0.0,10741.935,12412.903,2,1,white,0.5393960347852214,2.171062508186837,1,1
PSID,0.0,19.0,12.0,1.0,0.0,0.0,1,0.0,14143.548,24338.156,0,1,white,0.5329026553019075,2.140881363062229,1,1
